,power_predictions,power_schedule,slacked_power_schedule,power,temperature_predictions,temperature,actions
145,1.3247537190044234,0.0,0.0,1.3190062865193426,20.86338484377406,20.99999315796017,0.0
146,1.3222836813674916,0.0,0.0,1.323441989134835,20.862902870160063,20.99992570271806,0.0
147,1.3346423733010218,0.0,0.0,1.3278576704326686,21.000657903949882,20.99991932789004,0.0
148,1.331994421661141,0.0,0.0,1.3322609431176857,20.92145270362044,20.99992390958355,0.0
149,1.3429902420682556,0.0,0.0,1.3366594145462554,21.024418550737796,20.999926743478415,0.0
150,1.3431966687325585,0.0,0.0,1.3399427018197656,20.979018604177377,21.00011526158773,0.0
151,1.3499465285606491,0.0,0.0,1.343257037153662,21.100645502235274,21.00012324952829,0.0
152,1.3482370198661062,0.0,0.0,1.3466044208774286,21.016188274267094,21.00007145714691,0.0
153,1.3510346203911072,0.0,0.0,1.3499868799716568,21.13048874234149,20.999155493346752,0.0
154,1.359045289400154,0.0,0.0,1.3542402749600786,21.05798588106363,20.99975460589296,0.0
155,1.3565450191934334,0.0,0.0,1.3585632069059754,21.17069754454164,20.999861167836688,0.0
156,1.3716307643816688,0.0,0.0,1.3629588056200899,21.0825136482367,20.999840648887204,0.0
157,1.3612211731203758,0.0,0.0,1.3674303015825706,21.124117559608294,20.999825801895323,0.0
158,1.37534145222735,0.0,0.0,1.3660774249784389,21.09915098765739,20.999856870442645,0.0
159,1.3661231966926175,0.0,0.0,1.3647314166236644,21.053848833108308,21.000461062807723,0.0
160,1.37196338339623,0.0,0.0,1.3633921715326884,21.09690086983775,20.999937715837817,0.0
161,1.3640207588006077,0.0,0.0,1.3620595971018854,21.03716076901246,20.99989157387015,0.0
162,1.3672558169167088,0.0,0.0,1.3630699776957238,21.124287792246072,21.00009036472713,0.0
163,1.3675341135356507,0.0,0.0,1.3640561277108236,21.01923607844128,21.00005086955083,0.0
164,1.369534097463024,0.0,0.0,1.3650179735204424,21.13794473697458,21.00002416241545,0.0
165,1.368378068029096,0.0,0.0,1.3659554542031058,21.011817492367193,20.999890380116728,0.0
166,1.3740629218201408,0.0,0.0,1.4144370348529671,21.153633395564828,21.00002046592681,0.0
167,1.4178156832119424,0.0,0.0,1.4723840210152765,21.068916362177266,21.000011502689212,0.0
168,1.4559219707537874,0.0,0.0,1.5127934348515986,21.161026023517493,20.999985194961813,0.0
169,1.3058107059592179,0.0,0.0,1.5559628528221925,21.109638002029744,21.00016547267327,0.0
170,1.4760430378069553,2.0,1.8,1.506542033311767,21.167566971002252,20.99998284884423,0.0
171,1.4621318166571493,2.0,1.8,1.453736198668082,21.26026364848129,20.99996168445573,0.0
172,1.3955705998499655,2.0,1.8,1.3921085450665187,21.179120826585535,20.999981084814443,0.0
173,1.3702595868738907,2.0,1.8,1.3382022946364058,20.973858739945534,20.999979566049184,0.0
174,1.3173159534024572,2.0,1.8,1.3360484949969897,21.10924542943157,20.999839628186265,0.0
175,1.3277905043537173,2.0,1.8,1.3338891568864957,20.94840683112953,21.00001598325498,0.0
176,1.3199399729399341,2.0,1.8,1.3317235576139574,21.099079904091646,21.000401311238758,0.0
177,1.3184268641964547,2.0,1.8,1.3295509729232229,21.064935896197635,21.0000108845929,0.0
178,1.3134027594831656,2.0,1.8,1.3248531758993054,21.046801066084463,20.999885328469663,0.0
179,1.3166533384581447,2.0,1.8,1.3201360387614252,21.087744282815514,20.999861534465477,0.0
